asset_id,date,vibration_mm_s,temperature_c,current_a,hours_since_maintenance,asset_age_days,failure_within_7d
A009,2025-02-04,5.036,65.46,46.9,1611,1523,0
A009,2025-02-05,4.308,62.13,53.34,638,1523,0
A009,2025-02-06,4.02,64.55,48.41,1563,1523,0
A009,2025-02-07,4.579,60.35,53.52,18,1523,0
A009,2025-02-08,3.844,56.59,53.4,227,1523,0
A009,2025-02-09,3.61,61.01,60.26,1228,1523,0
A009,2025-02-10,4.376,58.78,55.79,381,1523,0
A009,2025-02-11,4.33,60.26,49.99,1431,1523,0
A009,2025-02-12,3.838,63.27,55.12,590,1523,0
A009,2025-02-13,4.505,62.72,49.85,1710,1523,0
A009,2025-02-14,4.68,62.78,53.31,562,1523,0
A009,2025-02-15,4.638,63.03,52.61,1689,1523,0
A009,2025-02-16,4.521,60.6,53.81,144,1523,0
A009,2025-02-17,4.626,62.38,54.18,47,1523,0
A009,2025-02-18,5.084,61.97,57.99,1536,1523,0
A009,2025-02-19,4.658,62.29,53.5,1754,1523,0
A009,2025-02-20,4.04,64.12,53.85,468,1523,0
A009,2025-02-21,4.909,61.45,53.58,1706,1523,0
A009,2025-02-22,4.511,61.04,57.48,543,1523,0
A009,2025-02-23,4.605,61.04,58.38,1362,1523,0
A009,2025-02-24,4.154,61.88,49.4,10,1523,0
A009,2025-02-25,4.419,61.8,53.69,1648,1523,0
A009,2025-02-26,4.448,63.25,51.63,1826,1523,0
A009,2025-02-27,4.236,57.52,53.58,1942,1523,0
A009,2025-02-28,4.204,61.3,55.29,1561,1523,0
A009,2025-03-01,4.421,65.45,54.12,137,1523,0
A009,2025-03-02,4.527,62.52,51.34,1096,1523,0
A009,2025-03-03,4.312,60.04,51.4,1669,1523,0
A009,2025-03-04,5.06,65.11,49.34,1053,1523,0
A009,2025-03-05,3.794,67.56,55.82,1346,1523,0
A009,2025-03-06,4.427,60.5,52.42,1684,1523,0
A009,2025-03-07,4.812,61.48,56.38,1736,1523,0
A009,2025-03-08,4.735,66.17,53.02,1226,1523,0
A009,2025-03-09,3.755,60.99,53.94,1153,1523,0
A009,2025-03-10,4.075,65.34,55.02,1780,1523,0
A009,2025-03-11,4.533,67.41,56.8,1690,1523,0
A009,2025-03-12,4.938,57.12,55.26,824,1523,0
A009,2025-03-13,4.021,63.23,58.35,1004,1523,0
A009,2025-03-14,4.779,63.14,51.47,634,1523,0
A009,2025-03-15,3.981,61.51,49.98,1388,1523,0
A009,2025-03-16,4.175,65.53,52.82,1812,1523,0
A009,2025-03-17,4.651,61.85,55.87,1263,1523,0
A009,2025-03-18,5.456,65.05,50.27,1109,1523,0
A009,2025-03-19,4.562,61.4,55.33,626,1523,0
A009,2025-03-20,4.174,57.61,54.18,1398,1523,0
A009,2025-03-21,3.954,64.69,52.27,460,1523,0
A009,2025-03-22,4.955,63.36,50.27,146,1523,0
A009,2025-03-23,4.459,66.41,53.2,27,1523,0
A009,2025-03-24,4.111,60.02,54.82,1216,1523,0
A009,2025-03-25,5.055,58.87,50.39,166,1523,0
A009,2025-03-26,4.574,57.97,54.91,497,1523,0
A009,2025-03-27,4.24,64.04,51.08,1538,1523,0
A009,2025-03-28,3.969,64.12,47.54,1027,1523,0
A009,2025-03-29,4.21,63.02,50.24,930,1523,0
A009,2025-03-30,4.111,60.74,49.8,1240,1523,0
A009,2025-03-31,4.5,66.21,50.85,1183,1523,0
A009,2025-04-01,4.569,64.68,50.19,825,1523,0
A010,2025-02-01,2.874,55.03,50.31,363,228,0
A010,2025-02-02,2.701,55.29,47.35,1446,228,0
A010,2025-02-03,3.023,54.01,48.13,13,228,0
A010,2025-02-04,2.105,55.27,52.74,700,228,0
A010,2025-02-05,2.625,58.42,49.43,1562,228,0
A010,2025-02-06,3.491,57.3,53.5,1111,228,0
A010,2025-02-07,3.582,59.53,48.96,1479,228,0
A010,2025-02-08,3.24,58.91,52.7,80,228,0
A010,2025-02-09,2.962,58.63,48.97,1955,228,0
A010,2025-02-10,3.577,59.58,47.98,720,228,0
A010,2025-02-11,2.479,57.21,47.36,1138,228,0
A010,2025-02-12,3.204,56.58,51.87,607,228,0
A010,2025-02-13,3.559,50.17,48.87,1422,228,0
A010,2025-02-14,3.67,56.93,45.66,599,228,0
A010,2025-02-15,4.567,56.58,49.49,1274,228,0
A010,2025-02-16,3.311,61.75,49.24,1466,228,0
A010,2025-02-17,3.196,53.1,51.16,1898,228,0
A010,2025-02-18,3.251,57.26,48.03,426,228,0
A010,2025-02-19,2.921,56.03,49.3,226,228,0
A010,2025-02-20,3.931,54.42,49.2,424,228,0
A010,2025-02-21,3.632,58.77,52.21,1041,228,0
A010,2025-02-22,3.266,54.09,45.74,768,228,0
A010,2025-02-23,2.707,59.95,52.24,1056,228,0
A010,2025-02-24,3.31,54.28,54.17,251,228,0
A010,2025-02-25,3.049,62.32,45.75,704,228,0
A010,2025-02-26,3.155,53.07,53.73,655,228,0
A010,2025-02-27,4.012,56.42,49.97,1392,228,0
A010,2025-02-28,3.767,47.83,57.03,86,228,0
A010,2025-03-01,4.303,58.88,48.63,526,228,0
A010,2025-03-02,2.696,56.05,50.48,508,228,0
A010,2025-03-03,3.076,58.29,47.06,1618,228,0
A010,2025-03-04,3.646,58.26,47.19,1311,228,0
A010,2025-03-05,4.012,58.62,49.22,1487,228,0
A010,2025-03-06,2.898,57.65,50.43,903,228,0
A010,2025-03-07,2.723,56.2,51.08,1578,228,0
A010,2025-03-08,4.058,57.1,48.53,1249,228,0
A010,2025-03-09,3.24,55.23,50.66,1484,228,0
A010,2025-03-10,2.979,55.48,49.54,1082,228,0
A010,2025-03-11,3.363,51.82,52.9,817,228,0
A010,2025-03-12,2.703,60.85,50.12,27,228,0
A010,2025-03-13,3.639,56.97,49.53,350,228,0
A010,2025-03-14,2.711,56.21,46.33,481,228,0
A010,2025-03-15,2.996,61.02,47.85,1965,228,0
A010,2025-03-16,2.925,53.84,48.46,141,228,0
A010,2025-03-17,3.171,59.91,49.62,867,228,0
A010,2025-03-18,4.023,55.87,47.98,1589,228,0
A010,2025-03-19,3.733,55.42,51.55,766,228,0
A010,2025-03-20,3.081,57.55,49.27,278,228,0
A010,2025-03-21,3.24,55.01,48.29,633,228,0
A010,2025-03-22,3.508,54.22,49.36,611,228,0
A010,2025-03-23,3.022,57.87,50.71,448,228,0
A010,2025-03-24,3.185,57.84,47.48,173,228,0
A010,2025-03-25,3.386,60.7,49.87,160,228,0
A010,2025-03-26,2.791,52.19,47.35,1021,228,0
A010,2025-03-27,3.643,58.1,51.26,1445,228,0
A010,2025-03-28,3.711,53.56,46.24,2,228,0
A010,2025-03-29,3.206,59.39,53.5,786,228,0
A010,2025-03-30,3.578,51.45,53.86,665,228,0
A010,2025-03-31,3.275,55.12,46.84,1284,228,0
A010,2025-04-01,2.755,59.36,55.47,1778,228,0
A011,2025-02-01,2.834,57.24,50.38,298,439,0
A011,2025-02-02,3.305,55.55,48.47,71,439,0
A011,2025-02-03,3.64,55.06,50.27,1951,439,0
A011,2025-02-04,3.773,53.53,52.26,1936,439,0
A011,2025-02-05,3.503,58.93,56.01,680,439,0
A011,2025-02-06,3.413,57.09,52.34,297,439,0
A011,2025-02-07,3.1,50.88,49.05,1801,439,0
A011,2025-02-08,4.178,56.91,51.11,1407,439,0
A011,2025-02-09,3.21,58.99,49.91,1584,439,0
A011,2025-02-10,3.287,57.82,56.99,71,439,0
A011,2025-02-11,3.008,55.16,49.2,1637,439,0
A011,2025-02-12,4.173,56.53,52.0,634,439,0
A011,2025-02-13,3.447,55.82,51.24,1989,439,0
A011,2025-02-14,3.101,59.77,48.46,593,439,0
A011,2025-02-15,3.478,56.14,52.06,1267,439,0
A011,2025-02-16,2.596,57.86,50.13,1558,439,0
A011,2025-02-17,3.674,50.76,51.41,1000,439,0
A011,2025-02-18,3.138,55.08,52.56,727,439,0
A011,2025-02-19,3.693,57.93,51.63,1586,439,0
A011,2025-02-20,2.648,56.76,51.03,121,439,0
A011,2025-02-21,3.46,52.73,53.79,1764,439,0
A011,2025-02-22,3.284,59.0,49.63,1103,439,0
A011,2025-02-23,3.29,55.25,47.09,966,439,0
A011,2025-02-24,3.61,55.03,48.48,1605,439,0
A011,2025-02-25,3.84,55.11,55.93,1020,439,0
A011,2025-02-26,4.17,61.74,48.65,164,439,0
A011,2025-02-27,3.356,54.74,54.42,247,439,0
A011,2025-02-28,3.73,55.92,44.64,1738,439,0
A011,2025-03-01,3.727,60.57,55.36,1414,439,0
A011,2025-03-02,3.926,53.77,49.16,1514,439,0
A011,2025-03-03,3.327,58.55,56.65,533,439,0
A011,2025-03-04,3.076,61.27,49.27,1508,439,0
A011,2025-03-05,3.599,55.74,50.7,1323,439,0
A011,2025-03-06,3.771,60.86,53.22,326,439,0
A011,2025-03-07,3.443,57.42,52.28,1175,439,0
A011,2025-03-08,3.186,57.0,48.33,220,439,0
A011,2025-03-09,2.627,58.61,53.6,1646,439,0
A011,2025-03-10,3.2,57.43,46.62,314,439,0
A011,2025-03-11,3.9,56.73,47.46,1928,439,0
A011,2025-03-12,3.843,56.49,51.22,136,439,0
A011,2025-03-13,3.471,56.19,45.03,1037,439,0
A011,2025-03-14,3.271,54.72,49.04,1736,439,0
A011,2025-03-15,2.687,59.47,48.59,387,439,0
A011,2025-03-16,3.379,57.37,48.53,184,439,0
A011,2025-03-17,2.934,56.5,52.12,64,439,0
A011,2025-03-18,3.622,59.25,52.59,821,439,0
A011,2025-03-19,3.289,54.16,51.94,1366,439,0
A011,2025-03-20,2.917,56.97,53.84,854,439,0
A011,2025-03-21,3.226,53.95,48.88,1461,439,0
A011,2025-03-22,3.982,53.9,46.15,775,439,0
A011,2025-03-23,3.678,57.44,53.85,189,439,0
A011,2025-03-24,3.886,56.96,55.24,42,439,0
A011,2025-03-25,2.838,56.62,51.61,802,439,0
A011,2025-03-26,2.765,56.56,49.96,526,439,0
A011,2025-03-27,3.419,54.46,50.68,900,439,0
A011,2025-03-28,3.294,58.09,49.14,1039,439,0
A011,2025-03-29,4.129,58.27,46.08,88,439,0
A011,2025-03-30,3.059,54.5,51.97,93,439,0
A011,2025-03-31,3.6,54.54,50.62,1955,439,0
A011,2025-04-01,3.298,59.3,48.56,689,439,0
A012,2025-02-01,4.122,62.64,51.57,392,1549,0
A012,2025-02-02,4.734,60.22,51.41,223,1549,0
A012,2025-02-03,4.894,61.96,56.43,416,1549,0
A012,2025-02-04,3.751,65.7,50.24,461,1549,0
A012,2025-02-05,4.798,65.29,51.66,601,1549,0
A012,2025-02-06,4.773,63.5,55.48,1520,1549,0
A012,2025-02-07,4.879,63.25,50.42,811,1549,0
A012,2025-02-08,5.289,63.17,57.99,1186,1549,0
A012,2025-02-09,4.766,63.25,52.55,178,1549,0
A012,2025-02-10,3.381,59.23,57.27,474,1549,0
A012,2025-02-11,4.158,60.56,56.89,47,1549,0
A012,2025-02-12,4.471,63.6,54.48,62,1549,0
A012,2025-02-13,4.878,64.21,58.42,279,1549,0
A012,2025-02-14,4.941,62.08,51.51,1423,1549,0
A012,2025-02-15,4.504,60.84,54.1,715,1549,0
A012,2025-02-16,5.193,66.57,54.48,1516,1549,0
A012,2025-02-17,4.366,61.8,56.08,73,1549,0
A012,2025-02-18,4.845,62.74,49.34,650,1549,0
A012,2025-02-19,4.929,64.72,56.03,1072,1549,0
A012,2025-02-20,4.868,58.53,54.16,138,1549,0
A012,2025-02-21,4.527,65.53,51.03,1965,1549,0
A012,2025-02-22,4.0,70.13,48.6,1201,1549,0
A012,2025-02-23,3.814,64.41,53.4,962,1549,0
A012,2025-02-24,4.999,61.2,52.41,1214,1549,0
A012,2025-02-25,4.149,58.72,52.71,1853,1549,0
A012,2025-02-26,4.867,58.99,49.42,1945,1549,0
A012,2025-02-27,4.9,62.21,59.11,1528,1549,0
A012,2025-02-28,4.675,63.89,58.58,954,1549,0
A012,2025-03-01,4.553,68.26,53.69,1795,1549,0
A012,2025-03-02,4.632,65.58,49.96,189,1549,0
A012,2025-03-03,4.21,63.35,55.78,898,1549,0
A012,2025-03-04,5.193,63.96,54.57,1877,1549,0
A012,2025-03-05,3.9,59.95,50.63,765,1549,0
A012,2025-03-06,5.42,63.05,48.89,1217,1549,0
A012,2025-03-07,3.966,64.16,59.38,622,1549,0
A012,2025-03-08,4.488,64.03,57.43,726,1549,0
A012,2025-03-09,3.892,64.42,54.3,380,1549,0
A012,2025-03-10,4.742,65.25,50.24,1288,1549,0
A012,2025-03-11,4.247,60.06,54.45,1422,1549,0
A012,2025-03-12,4.469,60.69,57.95,586,1549,0
A012,2025-03-13,4.825,64.19,57.45,872,1549,0
A012,2025-03-14,4.693,61.64,54.65,1170,1549,0
A012,2025-03-15,4.74,63.69,55.74,1014,1549,0
A012,2025-03-16,4.522,60.6,53.54,223,1549,0
A012,2025-03-17,4.444,62.37,47.79,1436,1549,0
A012,2025-03-18,4.453,59.88,52.53,1268,1549,0
A012,2025-03-19,4.075,59.14,49.29,142,1549,0
A012,2025-03-20,4.793,61.39,51.98,436,1549,0
A012,2025-03-21,5.06,61.79,48.24,807,1549,0
A012,2025-03-22,4.46,59.57,58.14,353,1549,0
A012,2025-03-23,4.848,64.21,52.32,743,1549,0
A012,2025-03-24,5.03,62.1,49.44,310,1549,0
A012,2025-03-25,4.891,66.61,53.7,853,1549,0
A012,2025-03-26,4.147,65.87,53.99,1519,1549,0
A012,2025-03-27,4.708,60.32,58.46,899,1549,0
A012,2025-03-28,5.019,63.11,53.34,1447,1549,0
A012,2025-03-29,4.653,65.4,51.15,59,1549,0
A012,2025-03-30,4.731,63.28,53.06,1769,1549,0
A012,2025-03-31,4.388,63.3,56.38,1994,1549,0
A012,2025-04-01,4.722,63.08,53.2,609,1549,0
A013,2025-02-01,4.527,62.73,53.5,311,1239,0
A013,2025-02-02,4.444,57.08,48.87,1118,1239,0
A013,2025-02-03,3.821,56.5,55.11,819,1239,0
A013,2025-02-04,3.648,62.76,50.99,1924,1239,0
A013,2025-02-05,4.107,65.4,54.94,1454,1239,0
A013,2025-02-06,4.296,56.15,50.2,40,1239,0
A013,2025-02-07,4.255,64.23,50.61,685,1239,0
A013,2025-02-08,4.017,60.43,56.65,1800,1239,0
A013,2025-02-09,4.846,59.77,53.56,585,1239,0
A013,2025-02-10,4.374,64.22,58.24,1146,1239,0
A013,2025-02-11,3.629,62.88,52.7,716,1239,0
A013,2025-02-12,4.476,63.49,50.29,1056,1239,0
A013,2025-02-13,4.303,64.24,60.3,1941,1239,0
A013,2025-02-14,4.881,60.38,50.54,1218,1239,0
A013,2025-02-15,4.202,57.5,55.49,1838,1239,0
A013,2025-02-16,3.83,64.2,48.24,373,1239,0
A013,2025-02-17,4.486,61.64,55.45,1012,1239,0
A013,2025-02-18,4.853,58.27,50.84,55,1239,0
A013,2025-02-19,3.686,58.0,51.34,830,1239,0
A013,2025-02-20,4.659,62.69,51.59,627,1239,0
A013,2025-02-21,3.854,58.64,50.57,658,1239,0
A013,2025-02-22,4.599,56.19,53.67,336,1239,0
A013,2025-02-23,3.63,62.2,55.56,1821,1239,0
A013,2025-02-24,4.341,61.96,54.86,1233,1239,0
A013,2025-02-25,4.966,58.12,51.96,1346,1239,0
A013,2025-02-26,4.048,62.02,48.81,1217,1239,0
A013,2025-02-27,4.206,64.23,52.08,1360,1239,0
A013,2025-02-28,3.846,61.24,50.58,1927,1239,0
A013,2025-03-01,3.423,62.62,52.62,1569,1239,0
A013,2025-03-02,3.745,60.86,53.6,1779,1239,0
A013,2025-03-03,4.553,59.34,42.25,1608,1239,0
A013,2025-03-04,4.242,59.67,52.06,1162,1239,0
A013,2025-03-05,4.205,59.92,49.88,1268,1239,0
A013,2025-03-06,3.903,61.32,55.2,1737,1239,0
A013,2025-03-07,4.631,61.71,52.58,373,1239,0
A013,2025-03-08,4.339,60.34,53.05,541,1239,0
A013,2025-03-09,4.337,61.93,49.36,99,1239,0
A013,2025-03-10,4.054,58.6,59.49,943,1239,0
A013,2025-03-11,3.906,60.42,55.28,589,1239,0
A013,2025-03-12,4.772,62.26,54.37,1183,1239,0
A013,2025-03-13,4.956,64.05,51.63,1252,1239,0
A013,2025-03-14,3.459,65.76,56.53,1757,1239,0
A013,2025-03-15,4.307,57.92,50.95,1276,1239,0
A013,2025-03-16,4.208,62.55,52.57,1253,1239,0
A013,2025-03-17,4.452,59.56,55.63,1104,1239,0
A013,2025-03-18,4.36,61.44,54.11,351,1239,0
A013,2025-03-19,4.406,61.41,48.96,945,1239,0
A013,2025-03-20,4.076,62.76,51.57,554,1239,0
A013,2025-03-21,4.9,57.63,54.46,838,1239,0
A013,2025-03-22,4.02,63.64,51.54,857,1239,0
A013,2025-03-23,4.252,58.6,49.16,490,1239,0
A013,2025-03-24,3.964,60.58,50.65,227,1239,0
A013,2025-03-25,4.498,58.14,53.76,728,1239,0
A013,2025-03-26,4.496,62.13,50.0,1583,1239,0
A013,2025-03-27,4.754,63.32,54.18,3,1239,0
A013,2025-03-28,4.003,61.51,47.69,1484,1239,0
A013,2025-03-29,4.167,59.37,48.09,1580,1239,0
A013,2025-03-30,4.512,58.27,53.5,1520,1239,0
A013,2025-03-31,3.791,55.93,46.05,248,1239,0
A013,2025-04-01,3.895,64.32,50.46,1931,1239,0
A014,2025-02-01,5.119,57.19,53.85,995,1408,0
A014,2025-02-02,5.023,58.69,53.29,846,1408,0
A014,2025-02-03,4.663,64.95,55.03,125,1408,0
A014,2025-02-04,4.454,63.02,51.17,282,1408,0
A014,2025-02-05,4.614,59.27,55.35,1469,1408,0
A014,2025-02-06,3.939,62.65,55.45,254,1408,0
A014,2025-02-07,3.862,56.9,53.33,876,1408,0
A014,2025-02-08,3.731,62.27,53.99,436,1408,0
A014,2025-02-09,3.948,61.36,54.76,654,1408,0
A014,2025-02-10,4.555,60.05,51.93,746,1408,0
A014,2025-02-11,4.291,59.28,51.29,1235,1408,0
A014,2025-02-12,4.176,63.19,45.62,645,1408,0
A014,2025-02-13,4.245,63.72,59.12,1101,1408,0
A014,2025-02-14,4.545,57.38,52.63,589,1408,0
A014,2025-02-15,4.88,59.31,51.66,766,1408,0
A014,2025-02-16,4.004,66.19,48.7,1550,1408,0
A014,2025-02-17,4.186,61.37,51.92,1591,1408,0
A014,2025-02-18,4.07,64.81,54.1,1694,1408,0
A014,2025-02-19,4.497,57.73,51.49,1552,1408,0
A014,2025-02-20,4.622,64.34,49.93,1694,1408,0
A014,2025-02-21,4.216,64.99,57.65,296,1408,0
A014,2025-02-22,4.84,57.37,51.19,240,1408,0
A014,2025-02-23,4.251,63.77,53.09,623,1408,0
A014,2025-02-24,4.235,58.98,50.33,878,1408,0
A014,2025-02-25,4.667,63.59,50.16,1176,1408,0
A014,2025-02-26,3.984,66.44,53.09,672,1408,0
A014,2025-02-27,5.276,59.95,52.9,752,1408,0
A014,2025-02-28,3.885,61.29,50.25,848,1408,0
A014,2025-03-01,4.68,60.71,53.7,848,1408,0
A014,2025-03-02,4.368,63.7,56.35,59,1408,0
A014,2025-03-03,4.115,62.7,52.88,634,1408,0
A014,2025-03-04,3.94,65.77,49.34,149,1408,0
A014,2025-03-05,4.376,60.42,53.01,122,1408,0
A014,2025-03-06,3.426,62.36,51.95,1087,1408,0
A014,2025-03-07,4.416,64.79,57.11,1196,1408,0
A014,2025-03-08,4.27,66.71,50.3,1512,1408,0
A014,2025-03-09,4.139,63.06,49.92,1096,1408,0
A014,2025-03-10,3.881,64.26,53.3,117,1408,0
A014,2025-03-11,4.551,64.35,49.61,1354,1408,0
A014,2025-03-12,4.624,66.85,47.22,1901,1408,0
A014,2025-03-13,4.098,62.01,48.59,1776,1408,0
A014,2025-03-14,4.02,61.98,52.18,143,1408,0
A014,2025-03-15,4.164,61.41,43.67,1877,1408,0
A014,2025-03-16,4.348,61.97,54.9,1666,1408,0
A014,2025-03-17,4.509,60.62,51.18,372,1408,0
A014,2025-03-18,4.504,62.37,50.73,1647,1408,0
A014,2025-03-19,4.01,63.06,50.98,1643,1408,0
A014,2025-03-20,3.924,56.77,54.57,1093,1408,0
A014,2025-03-21,4.029,59.85,57.83,531,1408,0
A014,2025-03-22,5.217,61.41,44.6,1332,1408,0
A014,2025-03-23,4.797,62.07,55.5,25,1408,0
A014,2025-03-24,4.643,64.01,51.25,1866,1408,0
A014,2025-03-25,3.595,62.63,52.21,1196,1408,0
A014,2025-03-26,4.375,61.91,51.21,1239,1408,0
A014,2025-03-27,3.952,67.41,52.88,1817,1408,0
A014,2025-03-28,4.361,59.67,56.04,22,1408,0
A014,2025-03-29,4.599,57.71,49.34,1786,1408,0
A014,2025-03-30,4.531,64.58,51.44,1946,1408,0
A014,2025-03-31,4.073,65.23,53.98,742,1408,0
A014,2025-04-01,4.734,58.89,52.52,506,1408,0
A015,2025-02-01,3.36,58.43,52.62,1361,445,0
A015,2025-02-02,3.229,57.45,52.06,757,445,0
A015,2025-02-03,3.996,56.89,48.05,1524,445,0
A015,2025-02-04,3.401,59.76,54.52,1396,445,0
A015,2025-02-05,3.669,60.48,51.96,877,445,0
A015,2025-02-06,3.218,56.07,48.75,1476,445,0
A015,2025-02-07,3.222,59.54,53.21,223,445,0
A015,2025-02-08,3.672,51.28,50.9,1958,445,0
A015,2025-02-09,3.805,56.9,50.96,1934,445,0
A015,2025-02-10,3.296,56.73,49.18,1188,445,0
A015,2025-02-11,4.461,56.61,49.16,342,445,0
A015,2025-02-12,3.51,58.63,52.39,1632,445,0
A015,2025-02-13,3.0,55.11,47.83,459,445,0
A015,2025-02-14,3.051,53.35,55.69,1817,445,0
A015,2025-02-15,3.707,58.53,51.46,1576,445,0
A015,2025-02-16,3.729,55.39,52.21,464,445,0
A015,2025-02-17,3.507,53.46,54.76,1696,445,0
A015,2025-02-18,3.172,51.35,56.45,1236,445,0
A015,2025-02-19,3.588,58.37,54.13,1560,445,0
A015,2025-02-20,3.332,62.35,50.0,636,445,0
A015,2025-02-21,3.118,57.83,53.69,801,445,0
A015,2025-02-22,3.849,57.44,51.28,610,445,0
A015,2025-02-23,2.988,54.89,51.78,204,445,0
A015,2025-02-24,3.044,58.29,50.07,675,445,0
A015,2025-02-25,4.045,59.22,47.6,1105,445,0
A015,2025-02-26,3.613,59.91,56.53,1811,445,0
A015,2025-02-27,3.283,59.78,55.36,691,445,0
A015,2025-02-28,4.065,54.51,50.42,698,445,0
A015,2025-03-01,3.591,58.2,59.06,182,445,0
A015,2025-03-02,3.174,60.32,54.84,939,445,0
A015,2025-03-03,3.273,56.01,51.07,1789,445,0
A015,2025-03-04,3.815,56.99,48.94,973,445,0
A015,2025-03-05,3.761,58.14,49.74,31,445,0
A015,2025-03-06,3.31,57.25,41.98,818,445,0
A015,2025-03-07,3.258,53.4,48.52,858,445,0
A015,2025-03-08,2.933,59.33,45.76,218,445,0
A015,2025-03-09,3.568,55.15,50.85,1294,445,0
A015,2025-03-10,3.427,55.45,48.05,883,445,0
A015,2025-03-11,3.719,54.64,51.11,752,445,0
A015,2025-03-12,3.34,56.41,50.48,1138,445,0
A015,2025-03-13,3.055,54.8,52.75,1702,445,0
A015,2025-03-14,3.803,57.99,53.82,936,445,0
A015,2025-03-15,2.887,58.32,47.51,1686,445,0
A015,2025-03-16,2.801,51.79,50.54,1121,445,0
A015,2025-03-17,3.381,57.8,51.46,1224,445,0
A015,2025-03-18,3.695,54.62,49.88,1502,445,0
A015,2025-03-19,3.7,60.77,48.22,1604,445,0
A015,2025-03-20,3.068,59.97,46.99,420,445,0
A015,2025-03-21,3.747,58.2,52.18,27,445,0
A015,2025-03-22,3.527,56.19,49.78,1361,445,0
A015,2025-03-23,3.859,54.37,50.04,1835,445,0
A015,2025-03-24,3.25,56.86,51.22,1014,445,0
A015,2025-03-25,3.36,59.99,53.72,1361,445,0
A015,2025-03-26,3.356,56.13,49.88,1543,445,0
A015,2025-03-27,3.521,60.1,48.7,770,445,0
A015,2025-03-28,3.639,57.11,53.21,1122,445,0
A015,2025-03-29,3.609,54.44,54.83,546,445,0
A015,2025-03-30,2.827,56.35,50.27,233,445,0
A015,2025-03-31,3.519,54.53,50.96,857,445,0
A015,2025-04-01,3.817,58.55,51.03,798,445,0
A016,2025-02-01,3.559,56.49,49.2,1813,142,0
A016,2025-02-02,3.488,58.42,54.14,1903,142,0
A016,2025-02-03,3.646,54.0,48.83,1983,142,0
A016,2025-02-04,3.275,59.5,47.55,536,142,0
A016,2025-02-05,3.354,58.99,54.4,361,142,0
A016,2025-02-06,2.392,55.38,53.86,888,142,0
A016,2025-02-07,3.264,58.45,47.67,469,142,0
A016,2025-02-08,3.128,56.66,47.47,1397,142,0
A016,2025-02-09,3.178,58.44,49.35,1533,142,0
A016,2025-02-10,3.579,53.94,50.89,971,142,0
A016,2025-02-11,3.866,56.17,53.01,1214,142,0
A016,2025-02-12,3.125,58.33,49.48,780,142,0
A016,2025-02-13,3.384,49.76,47.31,1392,142,0
A016,2025-02-14,3.482,53.64,52.37,1449,142,0
A016,2025-02-15,2.508,58.21,51.9,775,142,0
A016,2025-02-16,2.708,56.93,52.02,1936,142,0
A016,2025-02-17,3.269,55.1,46.88,1729,142,0
A016,2025-02-18,3.334,54.35,50.67,1272,142,0
A016,2025-02-19,3.776,60.04,49.95,1046,142,0
A016,2025-02-20,2.889,54.14,46.7,886,142,0
A016,2025-02-21,3.505,57.41,48.64,611,142,0
A016,2025-02-22,2.841,52.43,50.22,470,142,0
A016,2025-02-23,2.77,52.41,51.14,1226,142,0
A016,2025-02-24,2.586,55.41,52.21,324,142,0
A016,2025-02-25,2.341,52.42,55.71,739,142,0
A016,2025-02-26,2.983,54.25,51.01,1376,142,0
A016,2025-02-27,3.561,57.52,52.87,1217,142,0
A016,2025-02-28,3.418,59.56,53.61,1462,142,0
A016,2025-03-01,3.088,59.6,49.45,1507,142,0
A016,2025-03-02,3.255,54.29,47.75,16,142,0
A016,2025-03-03,3.495,56.67,49.27,1754,142,0
A016,2025-03-04,2.3,53.9,52.64,1156,142,0
A016,2025-03-05,3.478,61.33,48.35,1390,142,0
A016,2025-03-06,3.048,56.38,49.04,1181,142,0
A016,2025-03-07,3.51,56.32,51.32,1068,142,0
A016,2025-03-08,2.983,58.81,48.15,1626,142,0
A016,2025-03-09,3.125,58.54,49.22,373,142,0
A016,2025-03-10,3.274,55.99,47.26,1913,142,0
A016,2025-03-11,3.326,54.49,53.83,660,142,0
A016,2025-03-12,3.313,62.23,57.98,679,142,0
A016,2025-03-13,3.112,55.89,51.72,1060,142,0
A016,2025-03-14,3.473,52.22,53.89,1515,142,0
A016,2025-03-15,3.588,53.55,53.15,729,142,0
A016,2025-03-16,3.315,53.82,51.9,80,142,0
A016,2025-03-17,3.158,58.13,54.31,332,142,0
A016,2025-03-18,3.083,53.22,53.9,901,142,0
A016,2025-03-19,2.546,53.53,53.87,1444,142,0
A016,2025-03-20,3.148,53.12,53.28,1479,142,0
A016,2025-03-21,2.968,56.97,49.62,58,142,0
A016,2025-03-22,3.405,53.15,46.88,84,142,0
A016,2025-03-23,2.669,52.87,50.2,1680,142,0
A016,2025-03-24,2.274,52.8,45.4,769,142,0
A016,2025-03-25,3.079,51.43,50.4,946,142,0
A016,2025-03-26,3.287,50.88,52.04,1205,142,0
A016,2025-03-27,3.455,55.6,48.04,1849,142,0
A016,2025-03-28,3.411,50.34,49.89,1923,142,0
A016,2025-03-29,3.41,54.37,57.92,224,142,0
A016,2025-03-30,2.953,53.31,50.73,476,142,0
A016,2025-03-31,3.717,51.76,54.64,1851,142,0
A016,2025-04-01,3.295,53.09,55.92,1592,142,0
A017,2025-02-01,4.13,62.7,50.39,524,877,0
A017,2025-02-02,4.107,63.46,50.56,656,877,0
A017,2025-02-03,3.909,54.2,51.72,1511,877,0
A017,2025-02-04,3.97,61.53,57.27,533,877,0
