pipe_id,timestamp,flow_in_lps,flow_out_lps,pressure_bar,leak_label,pipe_length_km
P002,2025-03-04 01:00:00,55.7,54.46,4.71,0,1.39
P002,2025-03-04 02:00:00,47.95,46.9,4.66,0,1.39
P002,2025-03-04 03:00:00,52.19,50.75,4.82,0,1.39
P002,2025-03-04 04:00:00,58.62,57.01,5.21,0,1.39
P002,2025-03-04 05:00:00,72.04,70.28,4.86,0,1.39
P002,2025-03-04 06:00:00,78.96,76.85,4.78,0,1.39
P002,2025-03-04 07:00:00,90.35,88.65,4.99,0,1.39
P002,2025-03-04 08:00:00,79.92,78.61,5.06,0,1.39
P002,2025-03-04 09:00:00,76.7,74.96,4.71,0,1.39
P002,2025-03-04 10:00:00,65.51,64.82,4.93,0,1.39
P002,2025-03-04 11:00:00,55.35,54.08,5.1,0,1.39
P002,2025-03-04 12:00:00,46.95,46.33,4.86,0,1.39
P002,2025-03-04 13:00:00,50.25,49.11,4.92,0,1.39
P002,2025-03-04 14:00:00,54.47,53.92,5.03,0,1.39
P002,2025-03-04 15:00:00,55.37,53.82,5.11,0,1.39
P002,2025-03-04 16:00:00,71.96,69.81,4.94,0,1.39
P002,2025-03-04 17:00:00,61.28,59.57,4.78,0,1.39
P002,2025-03-04 18:00:00,75.26,74.43,4.93,0,1.39
P002,2025-03-04 19:00:00,76.01,74.23,5.14,0,1.39
P002,2025-03-04 20:00:00,76.91,75.9,4.81,0,1.39
P002,2025-03-04 21:00:00,65.61,64.46,4.8,0,1.39
P002,2025-03-04 22:00:00,55.95,54.66,5.15,0,1.39
P002,2025-03-04 23:00:00,57.29,55.98,4.69,0,1.39
P002,2025-03-05 00:00:00,57.85,56.48,4.76,0,1.39
P002,2025-03-05 01:00:00,51.62,50.49,4.64,0,1.39
P002,2025-03-05 02:00:00,51.79,50.91,4.65,0,1.39
P002,2025-03-05 03:00:00,44.64,44.03,4.98,0,1.39
P002,2025-03-05 04:00:00,65.87,64.66,4.91,0,1.39
P002,2025-03-05 05:00:00,81.41,79.79,4.77,0,1.39
P002,2025-03-05 06:00:00,68.13,67.26,4.93,0,1.39
P002,2025-03-05 07:00:00,75.39,74.04,4.86,0,1.39
P002,2025-03-05 08:00:00,81.67,79.8,4.79,0,1.39
P002,2025-03-05 09:00:00,67.89,66.54,5.04,0,1.39
P002,2025-03-05 10:00:00,58.76,58.01,4.93,0,1.39
P002,2025-03-05 11:00:00,56.99,55.43,4.84,0,1.39
P002,2025-03-05 12:00:00,50.87,50.14,4.86,0,1.39
P002,2025-03-05 13:00:00,48.02,46.7,4.93,0,1.39
P002,2025-03-05 14:00:00,49.25,48.14,4.79,0,1.39
P002,2025-03-05 15:00:00,50.51,49.41,5.06,0,1.39
P002,2025-03-05 16:00:00,53.64,52.44,5.14,0,1.39
P002,2025-03-05 17:00:00,65.83,63.95,4.81,0,1.39
P002,2025-03-05 18:00:00,67.25,66.17,4.74,0,1.39
P002,2025-03-05 19:00:00,71.08,69.35,5.32,0,1.39
P002,2025-03-05 20:00:00,68.84,67.07,4.94,0,1.39
P002,2025-03-05 21:00:00,65.24,63.72,5.16,0,1.39
P002,2025-03-05 22:00:00,61.19,59.68,4.69,0,1.39
P002,2025-03-05 23:00:00,52.87,51.56,5.23,0,1.39
P002,2025-03-06 00:00:00,54.34,52.76,4.86,0,1.39
P002,2025-03-06 01:00:00,45.98,45.24,4.75,0,1.39
P002,2025-03-06 02:00:00,46.22,45.18,4.64,0,1.39
P002,2025-03-06 03:00:00,57.83,57.21,4.95,0,1.39
P002,2025-03-06 04:00:00,60.35,59.05,5.08,0,1.39
P002,2025-03-06 05:00:00,71.75,69.8,4.66,0,1.39
P002,2025-03-06 06:00:00,91.89,89.44,4.87,0,1.39
P002,2025-03-06 07:00:00,84.57,82.39,4.87,0,1.39
P002,2025-03-06 08:00:00,77.06,74.99,4.64,0,1.39
P002,2025-03-06 09:00:00,65.23,63.52,4.94,0,1.39
P002,2025-03-06 10:00:00,58.92,57.53,4.65,0,1.39
P002,2025-03-06 11:00:00,58.44,57.24,4.84,0,1.39
P002,2025-03-06 12:00:00,52.01,50.66,4.66,0,1.39
P002,2025-03-06 13:00:00,42.99,41.91,4.89,0,1.39
P002,2025-03-06 14:00:00,58.7,57.47,4.99,0,1.39
P002,2025-03-06 15:00:00,58.57,57.49,4.9,0,1.39
P002,2025-03-06 16:00:00,54.13,53.51,4.56,0,1.39
P002,2025-03-06 17:00:00,79.37,78.0,4.84,0,1.39
P002,2025-03-06 18:00:00,69.12,67.09,4.88,0,1.39
P002,2025-03-06 19:00:00,69.46,68.57,4.8,0,1.39
P002,2025-03-06 20:00:00,81.04,78.89,4.92,0,1.39
P002,2025-03-06 21:00:00,69.3,67.61,4.85,0,1.39
P002,2025-03-06 22:00:00,65.75,63.9,5.03,0,1.39
P002,2025-03-06 23:00:00,54.06,53.16,4.87,0,1.39
P002,2025-03-07 00:00:00,56.76,55.96,4.87,0,1.39
P002,2025-03-07 01:00:00,48.76,47.77,4.82,0,1.39
P002,2025-03-07 02:00:00,49.09,48.5,4.87,0,1.39
P002,2025-03-07 03:00:00,51.9,50.79,4.87,0,1.39
P002,2025-03-07 04:00:00,56.21,54.98,4.92,0,1.39
P002,2025-03-07 05:00:00,70.75,69.15,4.97,0,1.39
P002,2025-03-07 06:00:00,79.24,77.93,5.02,0,1.39
P002,2025-03-07 07:00:00,80.79,78.84,4.87,0,1.39
P002,2025-03-07 08:00:00,73.69,72.29,4.98,0,1.39
P002,2025-03-07 09:00:00,65.59,64.44,4.62,0,1.39
P002,2025-03-07 10:00:00,56.59,55.78,5.0,0,1.39
P002,2025-03-07 11:00:00,57.36,56.76,4.9,0,1.39
P002,2025-03-07 12:00:00,63.1,62.36,4.92,0,1.39
P002,2025-03-07 13:00:00,47.3,46.35,4.74,0,1.39
P002,2025-03-07 14:00:00,54.97,53.83,5.09,0,1.39
P002,2025-03-07 15:00:00,55.32,54.48,4.93,0,1.39
P002,2025-03-07 16:00:00,62.41,61.78,5.22,0,1.39
P002,2025-03-07 17:00:00,71.26,70.45,5.05,0,1.39
P002,2025-03-07 18:00:00,67.86,66.57,4.79,0,1.39
P002,2025-03-07 19:00:00,71.2,69.21,4.83,0,1.39
P002,2025-03-07 20:00:00,72.43,70.34,4.92,0,1.39
P002,2025-03-07 21:00:00,66.16,64.91,4.77,0,1.39
P002,2025-03-07 22:00:00,55.1,53.74,4.93,0,1.39
P002,2025-03-07 23:00:00,58.82,58.03,4.84,0,1.39
P002,2025-03-08 00:00:00,42.52,41.96,5.01,0,1.39
P002,2025-03-08 01:00:00,49.43,48.69,4.67,0,1.39
P002,2025-03-08 02:00:00,51.45,50.19,5.02,0,1.39
P002,2025-03-08 03:00:00,52.16,51.44,4.52,0,1.39
P002,2025-03-08 04:00:00,58.39,56.69,4.77,0,1.39
P002,2025-03-08 05:00:00,69.1,67.06,4.87,0,1.39
P002,2025-03-08 06:00:00,74.26,72.19,4.79,0,1.39
P002,2025-03-08 07:00:00,86.9,84.75,4.94,0,1.39
P002,2025-03-08 08:00:00,79.04,77.4,5.0,0,1.39
P002,2025-03-08 09:00:00,67.1,66.03,5.11,0,1.39
P002,2025-03-08 10:00:00,61.39,60.57,4.89,0,1.39
P002,2025-03-08 11:00:00,55.74,55.08,4.83,0,1.39
P002,2025-03-08 12:00:00,48.51,47.1,5.04,0,1.39
P002,2025-03-08 13:00:00,45.76,44.49,4.71,0,1.39
P002,2025-03-08 14:00:00,51.89,50.8,4.75,0,1.39
P002,2025-03-08 15:00:00,47.51,46.53,4.71,0,1.39
P002,2025-03-08 16:00:00,56.23,54.76,4.92,0,1.39
P002,2025-03-08 17:00:00,65.6,63.77,5.01,0,1.39
P002,2025-03-08 18:00:00,61.57,59.81,4.7,0,1.39
P002,2025-03-08 19:00:00,69.44,68.34,4.9,0,1.39
P002,2025-03-08 20:00:00,68.65,66.99,4.82,0,1.39
P002,2025-03-08 21:00:00,61.25,60.07,4.7,0,1.39
P002,2025-03-08 22:00:00,56.68,55.14,5.02,0,1.39
P002,2025-03-08 23:00:00,48.7,47.71,5.04,0,1.39
P002,2025-03-09 00:00:00,54.73,53.65,4.8,0,1.39
P002,2025-03-09 01:00:00,50.62,49.59,4.91,0,1.39
P002,2025-03-09 02:00:00,54.74,54.1,4.72,0,1.39
P002,2025-03-09 03:00:00,58.01,56.82,4.88,0,1.39
P002,2025-03-09 04:00:00,55.27,54.49,4.88,0,1.39
P002,2025-03-09 05:00:00,63.72,62.48,4.87,0,1.39
P002,2025-03-09 06:00:00,74.45,73.37,4.89,0,1.39
P002,2025-03-09 07:00:00,81.3,79.6,5.06,0,1.39
P002,2025-03-09 08:00:00,79.61,78.25,4.93,0,1.39
P002,2025-03-09 09:00:00,60.25,58.96,5.01,0,1.39
P002,2025-03-09 10:00:00,57.77,56.34,4.71,0,1.39
P002,2025-03-09 11:00:00,64.5,63.72,4.77,0,1.39
P002,2025-03-09 12:00:00,58.64,57.12,4.91,0,1.39
P002,2025-03-09 13:00:00,53.85,53.21,4.87,0,1.39
P002,2025-03-09 14:00:00,48.02,47.22,4.97,0,1.39
P002,2025-03-09 15:00:00,56.44,55.16,4.9,0,1.39
P002,2025-03-09 16:00:00,60.57,59.09,4.83,0,1.39
P002,2025-03-09 17:00:00,70.07,68.33,4.94,0,1.39
P002,2025-03-09 18:00:00,76.19,74.43,4.84,0,1.39
P002,2025-03-09 19:00:00,72.81,71.29,4.79,0,1.39
P002,2025-03-09 20:00:00,72.51,71.54,4.63,0,1.39
P002,2025-03-09 21:00:00,79.69,78.66,4.78,0,1.39
P002,2025-03-09 22:00:00,66.36,64.67,4.81,0,1.39
P002,2025-03-09 23:00:00,48.13,46.7,4.95,0,1.39
P002,2025-03-10 00:00:00,58.96,57.43,4.95,0,1.39
P002,2025-03-10 01:00:00,58.85,57.26,5.04,0,1.39
P002,2025-03-10 02:00:00,46.81,45.99,4.98,0,1.39
P002,2025-03-10 03:00:00,38.48,37.33,4.92,0,1.39
P002,2025-03-10 04:00:00,56.3,54.8,5.03,0,1.39
P002,2025-03-10 05:00:00,62.59,61.28,5.02,0,1.39
P002,2025-03-10 06:00:00,80.36,78.11,4.89,0,1.39
P002,2025-03-10 07:00:00,77.38,75.94,4.98,0,1.39
P002,2025-03-10 08:00:00,67.55,65.85,4.76,0,1.39
P002,2025-03-10 09:00:00,68.27,66.95,4.89,0,1.39
P002,2025-03-10 10:00:00,56.12,55.1,4.76,0,1.39
P002,2025-03-10 11:00:00,56.94,55.97,4.73,0,1.39
P002,2025-03-10 12:00:00,49.97,49.36,4.7,0,1.39
P002,2025-03-10 13:00:00,51.54,50.44,4.84,0,1.39
P002,2025-03-10 14:00:00,42.95,42.43,4.67,0,1.39
P002,2025-03-10 15:00:00,40.2,39.2,5.06,0,1.39
P002,2025-03-10 16:00:00,56.93,55.65,4.93,0,1.39
P002,2025-03-10 17:00:00,61.64,60.86,5.09,0,1.39
P002,2025-03-10 18:00:00,63.92,63.24,5.05,0,1.39
P002,2025-03-10 19:00:00,74.84,72.63,4.97,0,1.39
P002,2025-03-10 20:00:00,78.6,76.99,4.91,0,1.39
P002,2025-03-10 21:00:00,75.32,73.47,5.06,0,1.39
P002,2025-03-10 22:00:00,63.46,62.55,5.03,0,1.39
P002,2025-03-10 23:00:00,55.38,54.48,4.74,0,1.39
P002,2025-03-11 00:00:00,62.48,61.85,4.88,0,1.39
P002,2025-03-11 01:00:00,52.11,51.15,4.68,0,1.39
P002,2025-03-11 02:00:00,58.43,57.82,4.91,0,1.39
P002,2025-03-11 03:00:00,56.89,55.46,4.97,0,1.39
P002,2025-03-11 04:00:00,56.35,54.78,5.07,0,1.39
P002,2025-03-11 05:00:00,70.22,69.07,4.59,0,1.39
P002,2025-03-11 06:00:00,82.22,80.54,4.86,0,1.39
P002,2025-03-11 07:00:00,77.31,75.74,4.64,0,1.39
P002,2025-03-11 08:00:00,74.94,73.62,4.8,0,1.39
P002,2025-03-11 09:00:00,74.44,73.21,4.79,0,1.39
P002,2025-03-11 10:00:00,52.94,51.65,4.95,0,1.39
P002,2025-03-11 11:00:00,60.66,59.76,4.83,0,1.39
P002,2025-03-11 12:00:00,61.71,60.01,5.03,0,1.39
P002,2025-03-11 13:00:00,58.24,57.15,4.95,0,1.39
P002,2025-03-11 14:00:00,54.45,53.91,4.78,0,1.39
P002,2025-03-11 15:00:00,63.82,62.19,5.09,0,1.39
P002,2025-03-11 16:00:00,68.88,67.51,4.87,0,1.39
P002,2025-03-11 17:00:00,65.17,49.5,4.68,1,1.39
P002,2025-03-11 18:00:00,78.81,77.16,4.86,0,1.39
P002,2025-03-11 19:00:00,70.52,68.78,4.99,0,1.39
P002,2025-03-11 20:00:00,76.3,74.33,5.02,0,1.39
P002,2025-03-11 21:00:00,76.08,74.65,4.76,0,1.39
P002,2025-03-11 22:00:00,55.71,54.28,4.91,0,1.39
P002,2025-03-11 23:00:00,50.22,49.45,4.93,0,1.39
P002,2025-03-12 00:00:00,45.41,44.23,4.75,0,1.39
P002,2025-03-12 01:00:00,42.94,41.72,4.91,0,1.39
P002,2025-03-12 02:00:00,45.35,44.71,4.96,0,1.39
P002,2025-03-12 03:00:00,57.9,56.9,4.77,0,1.39
P002,2025-03-12 04:00:00,64.25,63.32,4.98,0,1.39
P002,2025-03-12 05:00:00,74.06,72.4,4.76,0,1.39
P002,2025-03-12 06:00:00,72.89,71.06,4.97,0,1.39
P002,2025-03-12 07:00:00,81.41,79.93,4.92,0,1.39
P002,2025-03-12 08:00:00,83.96,82.85,4.66,0,1.39
P002,2025-03-12 09:00:00,73.12,72.29,4.98,0,1.39
P002,2025-03-12 10:00:00,63.02,62.02,5.03,0,1.39
P002,2025-03-12 11:00:00,53.58,52.79,4.71,0,1.39
P002,2025-03-12 12:00:00,49.05,48.48,4.77,0,1.39
P002,2025-03-12 13:00:00,39.13,38.32,4.97,0,1.39
P002,2025-03-12 14:00:00,51.13,50.47,4.85,0,1.39
P002,2025-03-12 15:00:00,52.93,52.32,4.87,0,1.39
P002,2025-03-12 16:00:00,68.38,67.1,4.64,0,1.39
P002,2025-03-12 17:00:00,75.74,73.63,4.91,0,1.39
P002,2025-03-12 18:00:00,69.97,69.07,4.82,0,1.39
P002,2025-03-12 19:00:00,70.17,68.09,4.59,0,1.39
P002,2025-03-12 20:00:00,67.15,66.05,4.88,0,1.39
P002,2025-03-12 21:00:00,65.55,64.81,4.95,0,1.39
P002,2025-03-12 22:00:00,57.9,56.61,4.78,0,1.39
P002,2025-03-12 23:00:00,66.57,65.34,4.75,0,1.39
P002,2025-03-13 00:00:00,46.62,45.71,5.03,0,1.39
P002,2025-03-13 01:00:00,54.4,53.1,4.82,0,1.39
P002,2025-03-13 02:00:00,55.77,54.43,4.89,0,1.39
P002,2025-03-13 03:00:00,51.89,50.9,4.97,0,1.39
P002,2025-03-13 04:00:00,60.07,58.9,4.6,0,1.39
P002,2025-03-13 05:00:00,71.74,70.68,4.86,0,1.39
P002,2025-03-13 06:00:00,84.34,82.64,5.0,0,1.39
P002,2025-03-13 07:00:00,81.44,80.4,4.82,0,1.39
P002,2025-03-13 08:00:00,76.83,75.03,4.74,0,1.39
P002,2025-03-13 09:00:00,69.45,67.46,5.11,0,1.39
P002,2025-03-13 10:00:00,69.78,68.51,5.06,0,1.39
P002,2025-03-13 11:00:00,55.09,53.75,4.66,0,1.39
P002,2025-03-13 12:00:00,51.55,50.38,5.02,0,1.39
P002,2025-03-13 13:00:00,55.53,53.94,4.85,0,1.39
P002,2025-03-13 14:00:00,51.4,50.36,4.93,0,1.39
P002,2025-03-13 15:00:00,55.76,54.69,4.86,0,1.39
P002,2025-03-13 16:00:00,59.82,58.2,5.08,0,1.39
P002,2025-03-13 17:00:00,61.68,60.58,4.83,0,1.39
P002,2025-03-13 18:00:00,71.01,69.8,4.9,0,1.39
P002,2025-03-13 19:00:00,74.56,72.86,4.87,0,1.39
P002,2025-03-13 20:00:00,67.49,65.83,4.88,0,1.39
P002,2025-03-13 21:00:00,69.83,68.04,4.9,0,1.39
P002,2025-03-13 22:00:00,55.33,54.27,4.89,0,1.39
P002,2025-03-13 23:00:00,55.68,54.56,4.82,0,1.39
P002,2025-03-14 00:00:00,51.57,50.72,4.78,0,1.39
P002,2025-03-14 01:00:00,54.12,53.19,5.16,0,1.39
P002,2025-03-14 02:00:00,55.51,54.7,4.76,0,1.39
P002,2025-03-14 03:00:00,57.43,56.64,5.0,0,1.39
P002,2025-03-14 04:00:00,61.84,60.82,4.95,0,1.39
P002,2025-03-14 05:00:00,68.11,67.4,4.7,0,1.39
P002,2025-03-14 06:00:00,76.17,74.77,4.74,0,1.39
P002,2025-03-14 07:00:00,79.34,77.35,4.8,0,1.39
P002,2025-03-14 08:00:00,72.11,70.78,5.07,0,1.39
P002,2025-03-14 09:00:00,68.47,66.49,4.8,0,1.39
P002,2025-03-14 10:00:00,44.97,43.94,4.64,0,1.39
P002,2025-03-14 11:00:00,58.46,57.0,4.91,0,1.39
P002,2025-03-14 12:00:00,62.18,60.99,4.77,0,1.39
P002,2025-03-14 13:00:00,57.63,56.73,4.85,0,1.39
P002,2025-03-14 14:00:00,48.38,46.97,4.82,0,1.39
P002,2025-03-14 15:00:00,56.08,55.13,4.8,0,1.39
P002,2025-03-14 16:00:00,54.78,53.61,4.74,0,1.39
P002,2025-03-14 17:00:00,69.3,68.52,4.73,0,1.39
P002,2025-03-14 18:00:00,57.0,55.32,4.78,0,1.39
P002,2025-03-14 19:00:00,69.67,68.27,4.91,0,1.39
P002,2025-03-14 20:00:00,85.45,84.56,4.95,0,1.39
P002,2025-03-14 21:00:00,63.09,61.74,4.91,0,1.39
P002,2025-03-14 22:00:00,57.09,55.8,4.9,0,1.39
P002,2025-03-14 23:00:00,62.8,61.28,4.87,0,1.39
P003,2025-03-01 00:00:00,52.32,50.98,4.8,0,3.16
P003,2025-03-01 01:00:00,52.93,52.02,4.64,0,3.16
P003,2025-03-01 02:00:00,46.38,45.18,4.72,0,3.16
P003,2025-03-01 03:00:00,55.38,54.71,4.74,0,3.16
P003,2025-03-01 04:00:00,57.37,55.68,4.9,0,3.16
P003,2025-03-01 05:00:00,71.18,69.71,4.75,0,3.16
P003,2025-03-01 06:00:00,69.76,68.61,4.5,0,3.16
P003,2025-03-01 07:00:00,84.17,82.81,4.72,0,3.16
P003,2025-03-01 08:00:00,78.9,76.64,4.79,0,3.16
P003,2025-03-01 09:00:00,68.68,67.15,4.51,0,3.16
P003,2025-03-01 10:00:00,53.47,52.43,4.74,0,3.16
P003,2025-03-01 11:00:00,63.11,61.91,4.58,0,3.16
P003,2025-03-01 12:00:00,47.65,47.15,4.43,0,3.16
P003,2025-03-01 13:00:00,48.93,48.4,4.83,0,3.16
P003,2025-03-01 14:00:00,49.18,48.32,4.63,0,3.16
P003,2025-03-01 15:00:00,58.13,57.07,4.43,0,3.16
P003,2025-03-01 16:00:00,66.01,64.54,4.55,0,3.16
P003,2025-03-01 17:00:00,68.4,66.61,4.53,0,3.16
P003,2025-03-01 18:00:00,65.87,64.8,4.74,0,3.16
P003,2025-03-01 19:00:00,71.41,69.53,4.89,0,3.16
P003,2025-03-01 20:00:00,69.08,68.13,4.81,0,3.16
P003,2025-03-01 21:00:00,70.23,69.51,4.76,0,3.16
P003,2025-03-01 22:00:00,58.55,57.3,4.71,0,3.16
P003,2025-03-01 23:00:00,52.01,50.83,4.63,0,3.16
P003,2025-03-02 00:00:00,52.7,51.68,4.64,0,3.16
P003,2025-03-02 01:00:00,52.6,52.05,4.72,0,3.16
P003,2025-03-02 02:00:00,43.34,42.24,4.83,0,3.16
P003,2025-03-02 03:00:00,46.7,45.57,4.65,0,3.16
P003,2025-03-02 04:00:00,62.43,61.6,4.63,0,3.16
P003,2025-03-02 05:00:00,71.47,70.58,4.46,0,3.16
P003,2025-03-02 06:00:00,81.53,80.34,4.74,0,3.16
P003,2025-03-02 07:00:00,83.72,82.17,4.52,0,3.16
P003,2025-03-02 08:00:00,71.73,70.76,4.79,0,3.16
P003,2025-03-02 09:00:00,61.96,49.07,4.27,1,3.16
P003,2025-03-02 10:00:00,66.54,64.92,4.63,0,3.16
P003,2025-03-02 11:00:00,52.99,52.08,4.44,0,3.16
P003,2025-03-02 12:00:00,53.85,52.24,4.78,0,3.16
P003,2025-03-02 13:00:00,46.62,45.23,4.67,0,3.16
P003,2025-03-02 14:00:00,48.34,47.32,4.93,0,3.16
P003,2025-03-02 15:00:00,52.45,51.76,4.56,0,3.16
P003,2025-03-02 16:00:00,60.64,59.54,4.4,0,3.16
P003,2025-03-02 17:00:00,71.08,69.55,4.55,0,3.16
P003,2025-03-02 18:00:00,71.45,70.13,4.43,0,3.16
P003,2025-03-02 19:00:00,73.58,71.88,4.89,0,3.16
P003,2025-03-02 20:00:00,61.96,60.69,4.74,0,3.16
P003,2025-03-02 21:00:00,62.9,61.4,4.87,0,3.16
P003,2025-03-02 22:00:00,54.88,53.58,4.74,0,3.16
P003,2025-03-02 23:00:00,55.27,54.29,4.85,0,3.16
P003,2025-03-03 00:00:00,54.05,53.49,4.65,0,3.16
P003,2025-03-03 01:00:00,49.49,48.57,4.78,0,3.16
P003,2025-03-03 02:00:00,44.91,44.45,4.66,0,3.16
P003,2025-03-03 03:00:00,51.13,49.79,4.5,0,3.16
P003,2025-03-03 04:00:00,59.98,58.59,4.79,0,3.16
P003,2025-03-03 05:00:00,65.2,64.49,4.76,0,3.16
P003,2025-03-03 06:00:00,78.57,76.97,4.77,0,3.16
P003,2025-03-03 07:00:00,83.12,81.52,4.86,0,3.16
P003,2025-03-03 08:00:00,78.04,76.68,4.81,0,3.16
P003,2025-03-03 09:00:00,58.56,57.62,4.89,0,3.16
P003,2025-03-03 10:00:00,50.77,49.99,4.95,0,3.16
P003,2025-03-03 11:00:00,50.18,49.3,4.69,0,3.16
P003,2025-03-03 12:00:00,47.51,46.14,4.85,0,3.16
P003,2025-03-03 13:00:00,50.89,50.01,4.66,0,3.16
P003,2025-03-03 14:00:00,54.52,53.53,4.75,0,3.16
P003,2025-03-03 15:00:00,52.22,50.93,4.71,0,3.16
P003,2025-03-03 16:00:00,60.88,60.05,4.47,0,3.16
P003,2025-03-03 17:00:00,65.34,64.5,4.9,0,3.16
P003,2025-03-03 18:00:00,74.73,73.27,4.57,0,3.16
P003,2025-03-03 19:00:00,76.29,75.48,4.8,0,3.16
P003,2025-03-03 20:00:00,80.36,78.55,4.74,0,3.16
P003,2025-03-03 21:00:00,70.93,69.05,4.85,0,3.16
P003,2025-03-03 22:00:00,56.47,55.1,4.32,0,3.16
P003,2025-03-03 23:00:00,50.65,49.2,4.49,0,3.16
P003,2025-03-04 00:00:00,52.66,51.09,4.53,0,3.16
P003,2025-03-04 01:00:00,46.33,45.05,4.78,0,3.16
P003,2025-03-04 02:00:00,49.62,49.06,4.79,0,3.16
P003,2025-03-04 03:00:00,58.54,56.83,4.54,0,3.16
P003,2025-03-04 04:00:00,58.92,57.42,4.83,0,3.16
P003,2025-03-04 05:00:00,68.35,66.81,4.96,0,3.16
P003,2025-03-04 06:00:00,80.18,77.86,4.59,0,3.16
P003,2025-03-04 07:00:00,85.26,83.28,4.82,0,3.16
P003,2025-03-04 08:00:00,75.73,74.88,4.84,0,3.16
P003,2025-03-04 09:00:00,72.47,71.54,4.75,0,3.16
P003,2025-03-04 10:00:00,61.93,60.43,4.75,0,3.16
P003,2025-03-04 11:00:00,57.69,56.62,4.73,0,3.16
P003,2025-03-04 12:00:00,47.35,46.03,4.67,0,3.16
P003,2025-03-04 13:00:00,47.19,46.09,4.78,0,3.16
P003,2025-03-04 14:00:00,53.83,52.88,4.85,0,3.16
P003,2025-03-04 15:00:00,49.2,48.25,4.87,0,3.16
P003,2025-03-04 16:00:00,49.12,48.39,4.54,0,3.16
P003,2025-03-04 17:00:00,61.09,60.05,4.71,0,3.16
P003,2025-03-04 18:00:00,69.11,67.1,4.69,0,3.16
P003,2025-03-04 19:00:00,68.67,67.92,4.72,0,3.16
P003,2025-03-04 20:00:00,67.44,66.35,4.72,0,3.16
P003,2025-03-04 21:00:00,66.35,65.57,4.5,0,3.16
P003,2025-03-04 22:00:00,51.73,51.12,4.7,0,3.16
P003,2025-03-04 23:00:00,56.18,54.7,4.75,0,3.16
P003,2025-03-05 00:00:00,42.03,41.46,4.88,0,3.16
P003,2025-03-05 01:00:00,50.25,49.02,4.71,0,3.16
P003,2025-03-05 02:00:00,41.51,40.68,4.46,0,3.16
P003,2025-03-05 03:00:00,56.62,55.05,4.74,0,3.16
P003,2025-03-05 04:00:00,58.04,57.1,4.8,0,3.16
P003,2025-03-05 05:00:00,66.57,65.41,4.67,0,3.16
P003,2025-03-05 06:00:00,81.9,80.0,4.46,0,3.16
P003,2025-03-05 07:00:00,79.22,78.17,4.82,0,3.16
P003,2025-03-05 08:00:00,84.94,84.07,4.6,0,3.16
P003,2025-03-05 09:00:00,71.4,69.64,4.85,0,3.16
P003,2025-03-05 10:00:00,62.93,61.75,4.84,0,3.16
P003,2025-03-05 11:00:00,47.1,46.35,4.73,0,3.16
P003,2025-03-05 12:00:00,50.29,49.41,4.75,0,3.16
P003,2025-03-05 13:00:00,54.98,54.32,4.63,0,3.16
P003,2025-03-05 14:00:00,48.78,48.18,4.55,0,3.16
P003,2025-03-05 15:00:00,51.76,50.3,4.76,0,3.16
P003,2025-03-05 16:00:00,54.36,53.55,4.79,0,3.16
P003,2025-03-05 17:00:00,73.77,71.91,4.73,0,3.16
P003,2025-03-05 18:00:00,76.61,74.89,4.67,0,3.16
P003,2025-03-05 19:00:00,77.63,75.73,4.41,0,3.16
P003,2025-03-05 20:00:00,68.29,67.36,4.82,0,3.16
P003,2025-03-05 21:00:00,75.1,73.86,4.79,0,3.16
P003,2025-03-05 22:00:00,55.29,54.0,4.9,0,3.16
P003,2025-03-05 23:00:00,53.71,52.65,4.73,0,3.16
P003,2025-03-06 00:00:00,53.55,52.77,4.78,0,3.16
P003,2025-03-06 01:00:00,57.94,56.99,4.77,0,3.16
P003,2025-03-06 02:00:00,46.31,45.69,4.84,0,3.16
P003,2025-03-06 03:00:00,58.1,57.1,4.43,0,3.16
P003,2025-03-06 04:00:00,58.09,56.74,4.6,0,3.16
P003,2025-03-06 05:00:00,62.96,62.06,4.71,0,3.16
P003,2025-03-06 06:00:00,77.39,75.9,4.61,0,3.16
P003,2025-03-06 07:00:00,85.23,83.86,4.57,0,3.16
P003,2025-03-06 08:00:00,73.95,71.82,4.65,0,3.16
P003,2025-03-06 09:00:00,71.14,69.69,4.85,0,3.16
P003,2025-03-06 10:00:00,54.53,53.53,4.75,0,3.16
P003,2025-03-06 11:00:00,57.38,56.04,4.84,0,3.16
P003,2025-03-06 12:00:00,49.64,48.43,4.67,0,3.16
P003,2025-03-06 13:00:00,49.05,48.1,4.65,0,3.16
P003,2025-03-06 14:00:00,49.14,47.69,4.69,0,3.16
P003,2025-03-06 15:00:00,44.43,43.57,4.56,0,3.16
P003,2025-03-06 16:00:00,57.58,55.9,4.71,0,3.16
P003,2025-03-06 17:00:00,69.92,68.96,4.88,0,3.16
P003,2025-03-06 18:00:00,70.65,69.02,4.84,0,3.16
P003,2025-03-06 19:00:00,73.19,72.04,4.95,0,3.16
P003,2025-03-06 20:00:00,71.26,70.24,4.85,0,3.16
P003,2025-03-06 21:00:00,63.85,62.33,4.59,0,3.16
P003,2025-03-06 22:00:00,56.0,55.1,4.56,0,3.16
P003,2025-03-06 23:00:00,60.43,59.22,4.79,0,3.16
P003,2025-03-07 00:00:00,40.16,38.99,4.5,0,3.16
P003,2025-03-07 01:00:00,47.79,46.79,4.49,0,3.16
P003,2025-03-07 02:00:00,58.07,56.6,4.66,0,3.16
