timestamp,station_id,latitude,longitude,temperature_C,pH,conductivity_uScm,dissolved_oxygen_mgL,turbidity_NTU,nitrate_mgL,phosphate_mgL,ammonia_mgL,orp_mV,chlorine_mgL,total_coliforms_CFU_100mL,e_coli_CFU_100mL
2025-09-05T03:00:00,RIVER-02,24.91,46.35,27.77,7.06,634.0,6.91,4.05,6.882,0.276,0.044,261.8,0.49,17,10
2025-09-05T06:00:00,RIVER-02,24.91,46.35,29.83,7.2,674.2,6.84,4.32,6.141,0.306,0.069,256.4,0.569,22,7
2025-09-05T09:00:00,RIVER-02,24.91,46.35,29.5,7.1,602.7,5.41,3.48,7.2,0.271,0.073,258.6,0.595,23,13
2025-09-05T12:00:00,RIVER-02,24.91,46.35,25.78,7.12,671.8,6.25,3.42,6.732,0.313,0.048,275.0,0.578,21,12
2025-09-05T15:00:00,RIVER-02,24.91,46.35,24.76,7.09,621.7,6.53,3.63,6.323,0.355,0.098,249.1,0.529,23,14
2025-09-05T18:00:00,RIVER-02,24.91,46.35,23.88,7.22,692.5,7.71,3.63,7.774,0.264,0.086,263.1,0.546,38,8
2025-09-05T21:00:00,RIVER-02,24.91,46.35,24.45,7.07,647.6,6.96,3.65,6.226,0.287,0.068,205.2,0.627,25,12
2025-09-06T00:00:00,RIVER-02,24.91,46.35,26.08,7.06,676.3,6.44,3.54,7.099,0.316,0.087,224.7,0.78,10,2
2025-09-06T03:00:00,RIVER-02,24.91,46.35,27.6,7.12,550.9,5.64,4.71,6.673,0.41,0.049,243.6,0.575,26,10
2025-09-06T06:00:00,RIVER-02,24.91,46.35,29.74,7.05,676.0,6.81,3.36,6.373,0.334,0.065,281.8,0.599,17,9
2025-09-06T09:00:00,RIVER-02,24.91,46.35,29.69,7.12,678.1,6.21,3.28,8.018,0.271,0.1,272.3,0.569,16,11
2025-09-06T12:00:00,RIVER-02,24.91,46.35,26.82,7.11,602.3,6.6,3.28,5.579,0.251,0.055,278.7,0.45,27,8
2025-09-06T15:00:00,RIVER-02,24.91,46.35,23.96,7.2,690.1,6.71,3.03,7.897,0.309,0.053,247.0,0.701,11,5
2025-09-06T18:00:00,RIVER-02,24.91,46.35,22.99,7.14,686.9,7.43,2.71,6.627,0.341,0.071,228.5,0.779,16,9
2025-09-06T21:00:00,RIVER-02,24.91,46.35,24.45,7.19,673.7,7.36,2.87,7.278,0.298,0.047,267.3,0.643,11,4
2025-09-07T00:00:00,RIVER-02,24.91,46.35,26.8,7.07,570.9,6.55,3.32,6.75,0.331,0.11,252.5,0.612,16,6
2025-09-07T03:00:00,RIVER-02,24.91,46.35,28.79,7.13,660.5,7.28,3.39,6.442,0.355,0.041,239.2,0.581,8,4
2025-09-07T06:00:00,RIVER-02,24.91,46.35,29.58,7.11,685.4,7.49,3.18,6.958,0.286,0.079,254.3,0.488,13,5
2025-09-07T09:00:00,RIVER-02,24.91,46.35,28.5,7.09,656.3,6.43,3.26,7.858,0.285,0.078,232.2,0.785,10,5
2025-09-07T12:00:00,RIVER-02,24.91,46.35,26.66,7.18,674.0,6.89,2.92,5.895,0.339,0.1,241.2,0.502,5,3
2025-09-07T15:00:00,RIVER-02,24.91,46.35,24.41,7.1,730.2,6.84,3.67,5.699,0.298,0.077,222.5,0.545,21,4
2025-09-07T18:00:00,RIVER-02,24.91,46.35,23.84,7.09,646.9,7.66,3.08,8.491,0.266,0.072,244.4,0.643,23,7
2025-09-07T21:00:00,RIVER-02,24.91,46.35,24.25,7.0,586.5,7.3,2.52,7.599,0.306,0.067,248.4,0.604,15,10
2025-09-08T00:00:00,RIVER-02,24.91,46.35,26.69,7.05,615.8,6.66,2.87,6.62,0.24,0.033,270.4,0.675,13,3
2025-09-08T03:00:00,RIVER-02,24.91,46.35,29.04,7.08,593.3,7.79,3.9,6.069,0.309,0.068,219.2,0.577,31,7
2025-09-08T06:00:00,RIVER-02,24.91,46.35,28.84,7.07,670.1,7.21,3.1,6.865,0.314,0.068,200.5,0.612,44,9
2025-09-08T09:00:00,RIVER-02,24.91,46.35,28.82,7.04,699.7,7.14,3.32,7.704,0.4,0.049,261.1,0.525,43,24
2025-09-08T12:00:00,RIVER-02,24.91,46.35,26.12,7.25,598.9,6.26,3.64,8.693,0.258,0.065,271.5,0.657,16,7
2025-09-08T15:00:00,RIVER-02,24.91,46.35,25.25,7.19,671.9,7.24,3.58,7.775,0.178,0.07,238.5,0.602,34,8
2025-09-08T18:00:00,RIVER-02,24.91,46.35,23.9,7.09,573.5,6.52,4.04,4.808,0.359,0.08,276.3,0.643,8,6
2025-09-08T21:00:00,RIVER-02,24.91,46.35,24.65,7.19,610.1,6.45,3.01,7.712,0.314,0.031,256.8,0.516,17,6
2025-09-09T00:00:00,RIVER-02,24.91,46.35,25.6,7.14,717.4,6.48,3.21,7.413,0.381,0.06,223.4,0.601,31,10
2025-09-09T03:00:00,RIVER-02,24.91,46.35,28.43,7.11,617.6,6.95,3.46,7.021,0.289,0.082,249.7,0.603,12,6
2025-09-09T06:00:00,RIVER-02,24.91,46.35,29.85,7.09,680.5,6.8,3.74,6.9,0.293,0.08,242.7,0.694,53,5
2025-09-09T09:00:00,RIVER-02,24.91,46.35,29.22,7.12,556.5,7.2,3.54,7.283,0.327,0.109,239.1,0.493,11,5
2025-09-09T12:00:00,RIVER-02,24.91,46.35,25.97,7.09,654.1,6.66,2.09,8.26,0.354,0.079,288.1,0.503,49,4
2025-09-09T15:00:00,RIVER-02,24.91,46.35,24.59,7.1,681.5,6.96,3.18,7.074,0.22,0.082,267.4,0.538,10,4
2025-09-09T18:00:00,RIVER-02,24.91,46.35,24.23,7.02,695.3,8.03,3.65,7.479,0.352,0.064,253.6,0.65,16,3
2025-09-09T21:00:00,RIVER-02,24.91,46.35,24.97,7.12,648.5,6.98,3.46,5.973,0.25,0.085,224.8,0.554,10,5
2025-09-10T00:00:00,RIVER-02,24.91,46.35,26.23,7.0,623.9,6.32,3.87,6.461,0.344,0.098,265.6,0.448,19,6
2025-09-10T03:00:00,RIVER-02,24.91,46.35,29.81,7.02,567.7,6.79,4.34,7.042,0.33,0.047,231.1,0.656,48,7
2025-09-10T06:00:00,RIVER-02,24.91,46.35,28.89,7.13,595.2,7.48,3.54,6.821,0.317,0.059,252.9,0.679,33,10
2025-09-10T09:00:00,RIVER-02,24.91,46.35,27.88,7.06,654.7,6.09,4.14,8.823,0.285,0.057,247.4,0.468,19,5
2025-09-10T12:00:00,RIVER-02,24.91,46.35,25.01,7.16,693.6,6.62,3.93,6.312,0.276,0.1,244.6,0.592,13,2
2025-09-10T15:00:00,RIVER-02,24.91,46.35,24.11,7.13,624.9,6.84,4.52,8.592,0.192,0.072,308.3,0.731,21,9
2025-09-10T18:00:00,RIVER-02,24.91,46.35,24.13,7.12,650.5,6.99,2.93,7.406,0.298,0.06,272.1,0.703,12,3
2025-09-10T21:00:00,RIVER-02,24.91,46.35,24.29,7.15,630.8,6.22,3.15,7.261,0.362,0.065,271.1,0.725,18,13
2025-09-11T00:00:00,RIVER-02,24.91,46.35,26.18,7.23,632.8,7.64,2.74,6.208,0.266,0.053,244.6,0.716,10,4
2025-09-11T03:00:00,RIVER-02,24.91,46.35,28.99,7.18,642.9,6.76,3.42,6.591,0.378,0.085,258.4,0.774,9,2
2025-09-11T06:00:00,RIVER-02,24.91,46.35,28.7,7.13,672.8,6.64,3.85,7.77,0.251,0.055,229.8,0.532,12,7
2025-09-11T09:00:00,RIVER-02,24.91,46.35,28.11,7.16,651.5,6.21,3.61,5.824,0.319,0.092,263.2,0.613,29,26
2025-09-11T12:00:00,RIVER-02,24.91,46.35,26.8,7.04,611.5,6.8,3.44,5.87,0.308,0.089,227.4,0.812,19,15
2025-09-11T15:00:00,RIVER-02,24.91,46.35,24.37,7.07,609.0,6.34,3.56,5.424,0.288,0.091,262.6,0.441,15,9
2025-09-11T18:00:00,RIVER-02,24.91,46.35,24.16,7.04,577.2,7.93,2.66,7.147,0.303,0.014,244.7,0.69,24,9
2025-09-11T21:00:00,RIVER-02,24.91,46.35,23.76,7.06,588.7,6.31,2.62,6.171,0.245,0.078,257.1,0.592,36,9
2025-09-12T00:00:00,RIVER-02,24.91,46.35,26.52,7.09,742.0,6.08,4.27,7.525,0.276,0.103,213.0,0.641,10,5
2025-09-12T03:00:00,RIVER-02,24.91,46.35,27.94,7.06,657.8,6.01,3.63,6.979,0.239,0.099,215.5,0.468,35,6
2025-09-12T06:00:00,RIVER-02,24.91,46.35,29.74,7.08,638.8,6.41,3.95,7.668,0.317,0.08,260.0,0.636,26,12
2025-09-12T09:00:00,RIVER-02,24.91,46.35,28.18,7.14,621.1,6.5,3.4,7.271,0.179,0.079,248.0,0.639,25,8
2025-09-12T12:00:00,RIVER-02,24.91,46.35,27.33,7.07,657.3,6.95,3.72,6.79,0.364,0.032,241.6,0.735,25,9
2025-09-12T15:00:00,RIVER-02,24.91,46.35,24.2,7.04,630.6,6.39,3.96,7.976,0.346,0.12,240.8,0.58,15,10
2025-09-12T18:00:00,RIVER-02,24.91,46.35,23.02,7.04,631.6,6.99,3.66,6.52,0.353,0.066,234.2,0.634,56,8
2025-09-12T21:00:00,RIVER-02,24.91,46.35,25.05,7.09,629.1,6.57,4.56,6.638,0.333,0.066,245.1,0.674,10,4
2025-09-13T00:00:00,RIVER-02,24.91,46.35,27.34,7.11,688.0,5.94,3.91,6.994,0.343,0.088,251.3,0.594,26,5
2025-09-13T03:00:00,RIVER-02,24.91,46.35,28.26,7.02,628.9,6.48,4.11,7.897,0.31,0.074,257.7,0.45,5,2
2025-09-13T06:00:00,RIVER-02,24.91,46.35,28.52,7.09,698.5,6.35,3.69,7.697,0.353,0.068,263.7,0.815,34,3
2025-09-13T09:00:00,RIVER-02,24.91,46.35,28.45,7.06,704.2,6.74,3.88,6.528,0.238,0.062,243.9,0.602,15,8
2025-09-13T12:00:00,RIVER-02,24.91,46.35,27.2,7.21,592.8,5.84,3.35,5.785,0.302,0.085,279.9,0.402,18,8
2025-09-13T15:00:00,RIVER-02,24.91,46.35,23.83,7.12,637.8,6.75,3.04,7.8,0.262,0.055,265.6,0.703,17,6
2025-09-13T18:00:00,RIVER-02,24.91,46.35,22.56,7.12,629.3,6.73,2.91,4.414,0.375,0.05,241.8,0.614,27,3
2025-09-13T21:00:00,RIVER-02,24.91,46.35,24.36,7.04,630.9,7.09,3.32,6.962,0.299,0.06,266.3,0.823,11,5
2025-09-14T00:00:00,RIVER-02,24.91,46.35,26.15,7.1,644.2,6.74,3.74,6.277,0.347,0.079,243.6,0.693,55,19
2025-09-14T03:00:00,RIVER-02,24.91,46.35,29.93,7.08,730.4,7.06,4.9,7.616,0.315,0.114,239.4,0.736,74,23
2025-09-14T06:00:00,RIVER-02,24.91,46.35,28.75,7.02,620.4,7.0,4.95,7.733,0.353,0.068,215.2,0.55,15,5
2025-09-14T09:00:00,RIVER-02,24.91,46.35,27.39,7.15,645.3,7.15,3.73,6.87,0.31,0.074,279.5,0.474,21,7
2025-09-14T12:00:00,RIVER-02,24.91,46.35,27.06,7.07,627.0,6.79,3.12,7.406,0.264,0.075,248.0,0.566,16,8
2025-09-14T15:00:00,RIVER-02,24.91,46.35,24.98,7.14,511.8,6.9,3.59,6.23,0.28,0.097,258.2,0.577,15,5
2025-09-14T18:00:00,RIVER-02,24.91,46.35,24.36,7.11,627.6,6.87,4.49,6.812,0.266,0.056,239.0,0.488,9,5
2025-09-14T21:00:00,RIVER-02,24.91,46.35,24.79,7.14,635.7,7.12,3.27,7.507,0.312,0.058,235.8,0.69,35,8
2025-09-15T00:00:00,RIVER-02,24.91,46.35,26.38,7.08,617.5,6.42,3.69,5.948,0.35,0.059,247.0,0.567,15,3
2025-09-15T03:00:00,RIVER-02,24.91,46.35,28.1,7.1,708.3,6.92,4.17,5.944,0.328,0.083,255.4,0.665,19,8
2025-09-15T06:00:00,RIVER-02,24.91,46.35,29.9,7.15,596.5,6.16,3.49,6.417,0.276,0.075,267.3,0.516,20,14
2025-09-15T09:00:00,RIVER-02,24.91,46.35,28.91,7.12,683.5,6.74,21.78,13.797,0.573,0.051,231.3,0.573,34,9
2025-09-15T12:00:00,RIVER-02,24.91,46.35,25.94,7.07,589.4,7.07,3.45,5.636,0.258,0.077,239.1,0.634,15,4
2025-09-15T15:00:00,RIVER-02,24.91,46.35,24.34,7.02,554.8,6.57,3.75,6.362,0.32,0.072,247.2,0.638,23,15
2025-09-15T18:00:00,RIVER-02,24.91,46.35,23.04,7.07,608.2,6.9,3.26,8.481,0.242,0.072,255.0,0.56,22,3
2025-09-15T21:00:00,RIVER-02,24.91,46.35,24.42,7.15,583.1,6.54,2.87,6.122,0.317,0.082,271.3,0.459,29,10
2025-09-16T00:00:00,RIVER-02,24.91,46.35,26.08,7.15,683.8,6.96,3.1,6.879,0.192,0.074,257.0,0.473,9,8
2025-09-16T03:00:00,RIVER-02,24.91,46.35,28.46,7.08,659.5,6.95,4.66,7.605,0.275,0.086,251.8,0.763,32,11
2025-09-16T06:00:00,RIVER-02,24.91,46.35,29.95,7.07,693.6,6.79,2.59,7.24,0.28,0.081,268.9,0.582,47,8
2025-09-16T09:00:00,RIVER-02,24.91,46.35,28.79,7.11,599.3,6.56,3.61,6.1,0.212,0.093,251.0,0.502,25,8
2025-09-16T12:00:00,RIVER-02,24.91,46.35,27.15,7.09,631.3,6.43,3.47,6.937,0.31,0.067,247.3,0.608,27,4
2025-09-16T15:00:00,RIVER-02,24.91,46.35,24.1,7.11,717.9,6.37,2.72,6.312,0.335,0.073,221.1,0.626,43,7
2025-09-16T18:00:00,RIVER-02,24.91,46.35,23.14,7.13,583.3,7.5,2.97,6.212,0.294,0.079,253.3,0.487,12,4
2025-09-16T21:00:00,RIVER-02,24.91,46.35,24.86,7.09,548.9,6.92,3.39,7.082,0.313,0.056,279.4,0.674,17,7
2025-09-17T00:00:00,RIVER-02,24.91,46.35,26.73,7.1,683.1,6.43,3.0,6.459,0.271,0.086,226.4,0.701,8,5
2025-09-17T03:00:00,RIVER-02,24.91,46.35,28.51,7.06,651.3,6.67,4.27,5.779,0.262,0.089,263.2,0.497,16,1
2025-09-17T06:00:00,RIVER-02,24.91,46.35,29.17,7.05,602.9,7.38,4.53,8.384,0.327,0.061,276.5,0.596,21,7
2025-09-17T09:00:00,RIVER-02,24.91,46.35,28.63,7.13,715.0,6.57,4.13,6.509,0.311,0.041,239.9,0.774,31,3
2025-09-17T12:00:00,RIVER-02,24.91,46.35,26.91,7.01,670.9,6.53,3.38,5.928,0.257,0.089,250.7,0.649,16,5
2025-09-17T15:00:00,RIVER-02,24.91,46.35,24.67,7.19,662.6,7.25,2.96,7.812,0.35,0.056,260.9,0.543,22,2
2025-09-17T18:00:00,RIVER-02,24.91,46.35,23.72,7.16,657.2,6.33,2.92,6.054,0.273,0.066,226.7,0.735,21,17
2025-09-17T21:00:00,RIVER-02,24.91,46.35,24.93,7.16,662.9,6.55,2.59,5.439,0.393,0.064,227.9,0.561,16,3
2025-09-18T00:00:00,RIVER-02,24.91,46.35,27.3,7.05,572.3,7.98,4.86,7.151,0.236,0.089,247.8,0.633,28,6
2025-09-18T03:00:00,RIVER-02,24.91,46.35,28.93,7.07,690.9,6.81,4.16,6.588,0.3,0.055,211.2,0.614,17,6
2025-09-18T06:00:00,RIVER-02,24.91,46.35,30.1,7.13,683.0,5.74,3.9,6.776,0.286,0.058,243.1,0.778,15,12
2025-09-18T09:00:00,RIVER-02,24.91,46.35,27.92,7.19,649.3,6.3,3.97,7.739,0.239,0.12,255.5,0.65,26,9
2025-09-18T12:00:00,RIVER-02,24.91,46.35,27.16,7.09,675.7,6.61,2.95,6.784,0.296,0.037,267.2,0.75,82,1
2025-09-18T15:00:00,RIVER-02,24.91,46.35,23.81,7.13,653.0,6.06,3.78,6.607,0.377,0.062,241.0,0.716,29,18
2025-09-18T18:00:00,RIVER-02,24.91,46.35,23.63,7.1,699.5,6.87,4.27,6.917,0.257,0.084,243.9,0.601,11,10
2025-09-18T21:00:00,RIVER-02,24.91,46.35,23.7,7.07,627.6,6.68,4.36,6.958,0.347,0.073,278.3,0.796,21,13
2025-09-19T00:00:00,RIVER-02,24.91,46.35,26.07,7.14,678.3,7.19,4.63,7.009,0.321,0.05,292.7,0.565,15,6
2025-09-19T03:00:00,RIVER-02,24.91,46.35,28.16,7.06,715.7,6.1,4.88,6.735,0.267,0.078,251.1,0.604,20,6
2025-09-19T06:00:00,RIVER-02,24.91,46.35,28.44,7.04,617.9,6.37,3.82,6.642,0.311,0.071,235.5,0.545,8,2
2025-09-19T09:00:00,RIVER-02,24.91,46.35,27.85,7.08,613.6,6.49,2.47,6.738,0.264,0.065,256.0,0.564,28,7
2025-09-19T12:00:00,RIVER-02,24.91,46.35,27.04,7.12,647.2,6.4,3.73,7.553,0.307,0.102,259.2,0.668,25,12
2025-09-19T15:00:00,RIVER-02,24.91,46.35,24.54,7.09,665.6,7.15,2.72,8.133,0.304,0.116,265.8,0.589,14,7
2025-09-19T18:00:00,RIVER-02,24.91,46.35,23.21,7.1,654.5,6.77,3.34,8.075,0.369,0.075,223.2,0.737,46,10
2025-09-19T21:00:00,RIVER-02,24.91,46.35,24.58,7.1,729.7,7.16,3.35,6.351,0.338,0.09,251.1,0.511,35,5
2025-09-20T00:00:00,RIVER-02,24.91,46.35,25.73,7.16,619.4,5.9,3.64,6.796,0.245,0.036,249.8,0.606,31,13
2025-09-20T03:00:00,RIVER-02,24.91,46.35,28.56,7.04,646.8,6.81,3.29,6.601,0.316,0.06,235.3,0.491,15,11
2025-09-20T06:00:00,RIVER-02,24.91,46.35,28.67,7.12,671.0,5.41,3.5,6.447,0.306,0.054,249.2,0.528,16,6
2025-09-20T09:00:00,RIVER-02,24.91,46.35,28.35,7.13,682.7,6.47,3.01,7.569,0.309,0.063,277.5,0.529,8,5
2025-09-20T12:00:00,RIVER-02,24.91,46.35,26.74,7.11,651.4,6.48,3.48,6.591,0.285,0.087,253.7,0.566,20,10
2025-09-20T15:00:00,RIVER-02,24.91,46.35,24.37,7.04,673.9,6.92,4.35,6.736,0.299,0.041,227.9,0.554,27,2
2025-09-20T18:00:00,RIVER-02,24.91,46.35,23.72,7.1,649.2,6.64,3.17,7.342,0.231,0.082,242.2,0.433,35,12
2025-09-20T21:00:00,RIVER-02,24.91,46.35,24.0,7.02,664.8,5.86,4.3,8.589,0.234,0.091,257.0,0.665,13,5
2025-09-21T00:00:00,RIVER-02,24.91,46.35,28.47,7.09,637.0,6.86,3.35,7.098,0.364,0.068,226.7,0.742,14,6
2025-09-21T03:00:00,RIVER-02,24.91,46.35,28.65,7.13,633.4,7.12,3.31,7.056,0.295,0.04,249.0,0.559,37,5
2025-09-21T06:00:00,RIVER-02,24.91,46.35,29.01,7.11,659.1,7.25,4.76,6.954,0.276,0.057,245.2,0.642,22,5
2025-09-21T09:00:00,RIVER-02,24.91,46.35,28.77,7.21,617.8,7.43,3.78,7.728,0.317,0.108,243.6,0.544,39,9
2025-09-21T12:00:00,RIVER-02,24.91,46.35,26.31,7.14,683.8,6.66,4.29,4.673,0.239,0.052,233.6,0.639,23,9
2025-09-21T15:00:00,RIVER-02,24.91,46.35,24.89,7.18,626.5,6.53,4.49,6.396,0.325,0.114,265.1,0.652,40,11
2025-09-21T18:00:00,RIVER-02,24.91,46.35,23.67,7.15,657.4,7.65,3.63,5.813,0.373,0.051,275.1,0.713,33,6
2025-09-21T21:00:00,RIVER-02,24.91,46.35,23.99,7.15,605.3,7.0,2.81,7.101,0.401,0.084,249.3,0.647,9,1
2025-09-22T00:00:00,RIVER-02,24.91,46.35,26.84,7.07,689.7,6.67,3.25,7.017,0.27,0.077,239.3,0.528,37,9
2025-09-22T03:00:00,RIVER-02,24.91,46.35,29.28,7.08,670.9,6.4,3.35,7.444,0.263,0.062,225.0,0.571,17,5
2025-09-22T06:00:00,RIVER-02,24.91,46.35,29.51,7.14,584.5,7.86,3.65,6.904,0.207,0.08,227.9,0.492,15,7
2025-09-22T09:00:00,RIVER-02,24.91,46.35,28.46,7.06,662.2,6.57,3.65,7.889,0.338,0.071,259.2,0.571,44,23
2025-09-22T12:00:00,RIVER-02,24.91,46.35,26.31,7.17,643.3,6.31,4.81,5.54,0.263,0.057,300.2,0.567,55,21
2025-09-22T15:00:00,RIVER-02,24.91,46.35,25.28,7.14,652.4,6.74,3.93,6.872,0.271,0.028,248.3,0.605,43,14
2025-09-22T18:00:00,RIVER-02,24.91,46.35,24.19,7.1,658.3,7.49,4.39,6.76,0.313,0.104,207.5,0.709,37,4
2025-09-22T21:00:00,RIVER-02,24.91,46.35,24.07,7.14,635.1,6.32,2.44,7.387,0.325,0.089,256.6,0.454,17,0
2025-09-23T00:00:00,RIVER-02,24.91,46.35,25.26,7.06,650.7,6.62,2.84,6.234,0.25,0.064,289.0,0.651,34,7
2025-09-23T03:00:00,RIVER-02,24.91,46.35,29.45,7.1,719.3,6.35,2.83,5.756,0.267,0.081,226.9,0.535,9,4
2025-09-23T06:00:00,RIVER-02,24.91,46.35,29.86,7.13,583.6,7.37,4.31,7.6,0.262,0.082,272.5,0.604,55,6
2025-09-23T09:00:00,RIVER-02,24.91,46.35,28.33,7.14,609.7,6.76,4.16,7.725,0.305,0.065,230.1,0.566,10,6
2025-09-23T12:00:00,RIVER-02,24.91,46.35,27.36,7.07,671.2,7.48,3.2,7.426,0.248,0.119,268.7,0.589,13,6
2025-09-23T15:00:00,RIVER-02,24.91,46.35,24.52,7.13,614.1,6.91,3.54,6.395,0.247,0.065,263.2,0.735,14,4
2025-09-23T18:00:00,RIVER-02,24.91,46.35,23.68,7.02,675.9,7.74,2.94,6.791,0.27,0.095,251.9,0.624,36,20
2025-09-23T21:00:00,RIVER-02,24.91,46.35,24.98,7.25,657.2,6.89,2.86,6.904,0.248,0.066,307.9,0.579,15,7
2025-09-24T00:00:00,RIVER-02,24.91,46.35,26.85,7.12,702.1,6.47,2.64,6.944,0.283,0.053,248.4,0.556,8,5
2025-09-24T03:00:00,RIVER-02,24.91,46.35,28.86,7.07,687.6,5.8,4.36,7.265,0.318,0.092,251.4,0.632,17,1
2025-09-24T06:00:00,RIVER-02,24.91,46.35,30.29,7.07,575.4,6.22,5.04,5.807,0.3,0.071,239.7,0.544,17,5
2025-09-24T09:00:00,RIVER-02,24.91,46.35,29.01,7.05,615.0,7.1,4.3,6.486,0.371,0.065,264.3,0.645,18,14
2025-09-24T12:00:00,RIVER-02,24.91,46.35,26.93,7.16,605.3,7.21,4.51,6.998,0.259,0.072,239.0,0.44,21,5
2025-09-24T15:00:00,RIVER-02,24.91,46.35,25.04,7.1,651.6,7.54,2.95,7.489,0.244,0.088,244.1,0.67,17,8
2025-09-24T18:00:00,RIVER-02,24.91,46.35,22.13,7.09,668.7,7.08,4.24,7.35,0.272,0.023,245.3,0.603,22,13
2025-09-24T21:00:00,RIVER-02,24.91,46.35,25.19,7.14,606.5,7.07,2.28,6.389,0.355,0.07,248.6,0.699,18,7
2025-09-25T00:00:00,RIVER-02,24.91,46.35,26.75,7.06,635.7,6.04,3.38,6.756,0.315,0.058,251.7,0.608,15,6
2025-09-25T03:00:00,RIVER-02,24.91,46.35,28.26,7.1,626.1,6.55,4.97,6.185,0.184,0.058,243.4,0.497,19,5
2025-09-25T06:00:00,RIVER-02,24.91,46.35,29.88,7.04,559.2,6.11,3.85,9.064,0.327,0.034,236.2,0.469,21,7
2025-09-25T09:00:00,RIVER-02,24.91,46.35,29.66,7.02,666.9,6.38,3.75,7.201,0.325,0.09,277.8,0.546,35,23
2025-09-25T12:00:00,RIVER-02,24.91,46.35,26.13,7.06,630.3,7.89,3.26,7.725,0.281,0.075,265.8,0.766,12,5
2025-09-25T15:00:00,RIVER-02,24.91,46.35,24.58,7.07,650.8,6.2,2.83,7.642,0.226,0.082,236.5,0.746,4,2
2025-09-25T18:00:00,RIVER-02,24.91,46.35,23.0,7.08,705.4,7.2,3.0,7.853,0.301,0.071,225.9,0.605,10,4
2025-09-25T21:00:00,RIVER-02,24.91,46.35,24.69,7.07,638.4,6.95,3.02,8.442,0.225,0.071,257.6,0.562,17,7
2025-09-26T00:00:00,RIVER-02,24.91,46.35,26.1,7.03,658.1,6.09,3.71,8.79,0.234,0.064,199.5,0.672,25,6
2025-09-26T03:00:00,RIVER-02,24.91,46.35,29.31,7.11,651.7,6.31,4.68,7.098,0.289,0.063,270.5,0.553,31,6
2025-09-26T06:00:00,RIVER-02,24.91,46.35,29.77,7.04,647.1,7.02,3.94,6.243,0.359,0.032,243.4,0.618,19,7
2025-09-26T09:00:00,RIVER-02,24.91,46.35,28.93,7.07,682.3,6.34,2.65,7.063,0.335,0.096,260.0,0.716,37,5
2025-09-26T12:00:00,RIVER-02,24.91,46.35,25.82,7.22,593.9,7.27,3.76,6.061,0.294,0.068,276.1,0.366,14,4
2025-09-26T15:00:00,RIVER-02,24.91,46.35,23.6,7.17,717.2,5.77,4.02,7.855,0.316,0.082,260.3,0.72,17,12
2025-09-26T18:00:00,RIVER-02,24.91,46.35,23.4,7.11,595.2,7.8,3.49,7.227,0.271,0.043,237.9,0.616,27,8
2025-09-26T21:00:00,RIVER-02,24.91,46.35,23.87,7.13,680.4,6.55,4.33,7.338,0.288,0.077,290.7,0.598,18,11
2025-09-27T00:00:00,RIVER-02,24.91,46.35,27.51,7.14,700.4,6.85,3.02,6.954,0.26,0.101,265.8,0.398,38,10
2025-09-27T03:00:00,RIVER-02,24.91,46.35,29.95,7.09,641.8,7.02,4.31,8.134,0.292,0.084,264.4,0.599,17,6
2025-09-27T06:00:00,RIVER-02,24.91,46.35,29.78,7.04,644.4,7.61,4.07,6.738,0.325,0.085,240.9,0.672,18,9
2025-09-27T09:00:00,RIVER-02,24.91,46.35,27.9,7.13,641.1,5.83,3.17,7.682,0.204,0.049,252.7,0.75,41,17
2025-09-27T12:00:00,RIVER-02,24.91,46.35,26.27,7.12,648.3,6.84,2.95,7.792,0.242,0.048,257.3,0.67,28,19
2025-09-27T15:00:00,RIVER-02,24.91,46.35,24.0,7.12,632.8,5.69,2.68,6.109,0.248,0.084,256.7,0.718,57,8
2025-09-27T18:00:00,RIVER-02,24.91,46.35,23.25,7.14,659.4,7.03,4.44,7.53,0.265,0.068,248.5,0.637,78,7
2025-09-27T21:00:00,RIVER-02,24.91,46.35,24.13,7.0,626.0,6.03,4.05,5.436,0.23,0.07,272.2,0.618,12,7
2025-09-28T00:00:00,RIVER-02,24.91,46.35,25.64,7.05,668.1,7.34,3.66,7.64,0.335,0.08,236.8,0.602,14,8
2025-09-28T03:00:00,RIVER-02,24.91,46.35,28.98,7.1,666.1,6.06,4.3,5.972,0.348,0.089,257.0,0.54,18,8
2025-09-28T06:00:00,RIVER-02,24.91,46.35,28.67,7.1,563.6,7.22,4.73,6.653,0.281,0.069,251.0,0.583,25,7
2025-09-28T09:00:00,RIVER-02,24.91,46.35,28.89,7.13,633.5,5.49,3.15,6.29,0.316,0.074,244.6,0.377,28,21
2025-09-28T12:00:00,RIVER-02,24.91,46.35,27.1,7.08,606.5,6.85,3.89,7.736,0.378,0.129,255.0,0.573,20,4
2025-09-28T15:00:00,RIVER-02,24.91,46.35,24.66,7.2,588.5,7.82,3.38,6.928,0.343,0.087,273.1,0.739,27,16
2025-09-28T18:00:00,RIVER-02,24.91,46.35,24.17,7.07,589.7,7.07,3.14,7.504,0.256,0.055,209.6,0.481,18,8
2025-09-28T21:00:00,RIVER-02,24.91,46.35,24.98,7.11,631.0,6.72,2.8,8.923,0.356,0.082,223.9,0.613,11,5
2025-09-29T00:00:00,RIVER-02,24.91,46.35,26.22,7.03,695.1,7.6,4.09,8.016,0.283,0.057,234.4,0.592,24,10
